id,datePublished,reviewBody,bankName,url,location,product
16111,2025-02-09 15:36:23,"Добрый день! Если вы не отреагируете на этот идиотизм- я подам жалобу в ЦБ и в суд. Напишу отзывы на всех возможных сайтах.  Включайте головы, что за неуважение к клиентам? Я пишу, что я заграницей живу- ваш ответ, вы считаете, адекватный? Я у вас прошу доступ, чтобы погасить перед вами свои обязательства. Или вы предпочитаете банкротство физ лиц и получение вместо денег банка бумажку о списании долга?",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12136568,Москва,Кредитная карта
16110,2025-02-09 16:31:43,"Интересно, в 230ФЗ прописано, ,то банк не может звонить более 2 раз в неделю, причём не указано, что звонки должны быть контактными, то есть на них был ответ. За вчера и сегодня звонков было уже более 10, что мешает моей работе, на которую я выхожу как раз, чтобы быстрее расплатиться с долгами у приставов и потом уже с ВТБ. Причём все звонки не на основной контактный номер. ВТБ как раз единственный банк, кредитку которого нельзя пополнить никаким способом при наличии долгов у приставов. Тем самым накапливая долг и у него. Единственный банк!!!! В скрине номера, с которых звонили,",ВТБ,https://www.banki.ru/services/responses/bank/response/12136633,Санкт-Петербург,Кредитная карта
16098,2025-02-09 22:39:14,"25.12.2024 11:11 26 Альфа-Банк Автор user-51916781281 г Москва Добрый день. В который раз уже блокируют лимит кредитной карты. Постоянно предоставляю БКИ, после чего кредитный лимит снова активируют и, спустя какое-то время, происходит всё заново. На данный момент вопрос снова актуализировался. Можно составить график блокировок, может быть так сможем держать проблему на контроле, если ваш банк со своим скоррингом не может справиться, который самопроизвольно работает по не верному алгоритму, и ваш IT отдел или другие ответственные лица бессильны. Понимаю, что вы сейчас снова запросите БКИ, но я не могу платить раз в два месяца за эти услуги на постоянной основе. Последняя блокировка была 24.12.2024. В чате поддержки в мобильном приложении 25.12.2024 передали мою проблему какому-то руководителю, обещали ответить, до сих пор, видимо, ответ придумывают. Есть какие-то варианты выхода из ситуации?",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12136967,Москва,Кредитная карта
16084,2025-02-10 11:23:50,"Альфа как была конторой с кучей подводных камней для клиента, так и осталась.  Плачу все исправно, ориентируюсь на данные приложения. Чтобы лишний раз не попасть на проценты, дважды (!) спрашивала в чате, нужно ли мне дополнительно что-то рассчитывать и оплачивать сверх того, что указано в приложении. Первый сотрудник поддержки вообще не стал вникать и отделался огромными полотнами копипасты, второй кое-как сказал, что приложения достаточно.  Но оказалось, подвох был не в сумме, а в дате. У Альфы два ЛП на одну карту – и даты погашения по ним различаются на НЕДЕЛЮ. Неплохо так, делать два расчетных периода. Причем, что особенно важно, про первый ЛП приходит аж 4 — четыре! — напоминания с датой оплаты (3 пуша, 1 смс), про второй ЛП не приходит ничего! И конечно же, вторая, более ранняя дата не фигурирует на первой странице приложения, ее надо искать в дебрях вкладок. Ведь зачем клиенту знать про разницу дат, так он еще, чего недоброго, платить станет вовремя. Вот такие условия уведомлений, разводят руками в чате. Цель умалчивания ясна.  Требую вернуть начисленные проценты по причине безобразно оказанных консультаций в чате, глупых и бессмысленных полотнищ текста и увиливания от четких ответов на вопрос. А заодно включить в смс/пуш рассылку ОБЕ даты погашения по ЛП.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12137391,Москва,Кредитная карта
16083,2025-02-10 11:29:02,"Первый раз был вылет из грейса, и всего-то на 8 часов, да, моя вина, но столько лет клиент банка, а как же клиентоориентированость? А никак, отказ. Ну дело ваше, и это без оценки. А единица вам - за шаблонные ответы копипастом. Обращение было с конкретным вопросом, вы налили воды на два экрана, и про льготный период, и про кредитную историю, и про ваше приложение, и про выписки, и ссылки какие-то добавили. Зачем? Наймите нормального ""писателя"", деньги у вас есть, и отвечайте кратко и по существу, не тратьте мое время на просмотр лишней писанины в поисках ответа на вопрос.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12137402,Москва,Кредитная карта
16080,2025-02-10 11:39:14,"Заказала кредитную карту и перевела деньги сняли процент 819 рублей и ещё говорят что беспроцентный период на перевод не работает. Я сегодня же погашу все задолженность, верните мои проценты за перевод. Самый ужасный банк. Все карты и счета закрою и перейду в втб или альфа банк. Просто обманывают людей рекламой",Сбербанк,https://www.banki.ru/services/responses/bank/response/12137420,Москва,Кредитная карта
16068,2025-02-10 14:15:00,"Самый худший банк с которым мне пришлось столкнуться. Я перевела с кредитной карты на дебетовую деньги, и не увидела, что снимает банк за это комиссию. Да, это моя ошибка, что я не увидела серенькие полупрозрачные цифры комиссии, моя не внимательность. Увидев, что сняли комиссию перевела сумму сразу же обратно и написала в службу поддержки, чтобы они рассмотрели данный случай, как ошибку. Но в банке отсутствует клиентоориентированность, им все равно, увидели вы что-то или нет. Ответ сухо и коротко “…это комиссия, мы вам ничего не вернем”. НЕ РЕКОМЕНДУЮ данный банк никогда. В других банках всегда принимают во внимание обстоятельства клиента и находят компромиссные решения.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12137714,Москва,Кредитная карта
16058,2025-02-10 16:51:21,"Добрый день. 19.12.2024 после двухдневного общения с горячей линией и сотрудником департамента клиентского обслуживания (Отзыв https://www.banki.ru/services/responses/bank/response/12016791/) до меня все таки доехал предстваитель банка П-ко Артём А. для оформления и доставки кредитной карты. При оформлении сотрудник заполнял бумажные заявления и предоставля мне на подпись. Я внимательно изучал документы перед подписанием и точно уверен, что заявление на включение в страхование я не подписывал. Более того, я неоднократно уточнял у представителя, нет ли ""подводных камней"" в виде навязанных услуг страхования или чего-то еще, на что он меня уверил, что ничего такого нет. Сегодня просматривая историю операций с удивлением обнаружил списание страховой премии от 1 февраля и 1 января. Для меня это было шоком. В условиях и смс с кодом, для подписания в приложении, обозначен следующий список: ""Индивидуальные условия договора; Расписка в получении банковской карты; Согласия клиента; Анкета-заявление."" Т.о. опять не слова про страхование. Ну допустим сотрудник втихаря подключил (как сказал оператор в чате ""не снял глочку в заявлении""), тут можно понять, у человека план по проникновению 90% старховок к оформленным картам. Но почему банк за все это время даже не прислал уведомления, что ""к карте подключена услуга страхования, с условиями можно ознакомиться там-то"", почему нет проверки качества ""продажи"" страховых продуктов, например в виде звонка клиенту и опроса? Или это официальная политика ВТБ при оформлении доп.услуг? Я, как человек, которому знакома внутрибанковская кухня, был готов к ""навязыванию страховки"", проходил это не раз, и с другими банками удавалось отказаться при оформлении или отключить после, поэтому всегда читаю, что подписываю. Но в этот раз ВТБ меня ""обыграл"", подловил на том, что заявления подписанные мной вручную оказались не полным пакетом, который повторно подписывал в приложении. Бдительность из-за праздничных месяцев снизилась, первое списание страховой премии в январе проморгал, осознал только 10 февраля, когда решил проверить начисленный кэшбэк за февраль по одной операции. Уважаемый банк! Резюмирую вопросы, на которые хотелось бы получить внятные ответы: 1. Вы умышленно вуалируете любое упоминание по страховке, за исключением электронного договора в приложении и истории операций? 2. В моем случае (когда были подписаны ""живые документы"" + продублированы электронно) все ли было по процедуре банка? Возможно обнаружите и заявление на страховку подписанное ""моей"" рукой? 3. Есть ли надежда получить обратно списанные премии за услугу в которой я не нуждался и узнал о ней только сегодня? Заранее спасибо!",ВТБ,https://www.banki.ru/services/responses/bank/response/12138046,Санкт-Петербург,Кредитная карта
16048,2025-02-10 20:12:34,"К своему сожалению являюсь зарплатным клиентом банка. Также дополнительно была получена и карта, указанная в теме… с лимитом 100 тыс. руб. Пользование ею происходит в вялотекущем режиме, т.к. категории кэшбека (особенно в последнее время) оставляют желать лучшего, да и на руках россыпь кредиток от других банков… Даже в первый месяц («льготный») было потрачено всего порядка 25 тыс. Следует отметить, что за ежемесячным погашением долгов по всем своим картам строго слежу, а вылетов из грейса или тем более просрочек не допускаю. Все необходимые платежи по выпискам вносятся всегда в полном объеме и как правило заранее. Итак, 04.02.2025 должен был подойти к концу «годовой льготный период». В приложении отобразилось, что до этой даты необходимо погасить ТОЛЬКО задолженность в размере порядка 23 тыс. руб., что и было сделано 29.01.2025. Однако вчера в личном кабинете случайно обнаружила, что задолженность не только не погашена, но еще и начислены проценты в размере 13 тыс. руб. При обращении в банк 05.02. – был получен ответ, что внесенная сумма полностью ушла на погашение «свежей» задолженности, а так называемая «льготная» - закрывается лишь в последнюю очередь и теперь считается «непогашенной»… Поэтому банк «вправе» начислить проценты за весь срок «пользования». При этом про такой порядок списания можно было узнать только из… договора… т.к. в личном кабинете, или уведомлениях какие-либо предупреждения «само собой» отсутствуют. Считаю, что банк целенаправленно вводит в заблуждение, искажая информацию о «необходимом» платеже, что бы появилась возможность наконец-то… «обворовать» клиента. Повторюсь… в личном кабинете в конце срока «льготного периода» НАМЕРЕННО указывается неверная сумма к погашению, даже при внесении которой, вы гарантированно попадете на начисление процентов, равных половине долга. Очевидно, расчет на то, что клиент редко проверяет приложение, или производит погашение в самый последний момент. Учитывая, что это не первый отзыв с похожей ситуацией – складывается впечатление, что данная «схема» поставлена на поток, и, собственно, в этом и есть вся суть и единственная причина существования данной карты. А если вспомнить еще и «неожиданно» подключенные услуги «страхования», «информирования» и т. д., то может показаться, что перед вами не банк – а мелкий гопник, пытающийся стянуть хотя бы копейку, пока вы отвернулись. Никому из друзей или клиентов никогда бы не посоветовала взаимодействовать с этой организацией. Благо существуют более достойные альтернативы. Свою точку зрения также постараюсь донести и до руководства своей ГК.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12138428,Санкт-Петербург,Кредитная карта
16040,2025-02-10 23:26:08,"Прошу центральный банк произвести проверку в отношение ПАО Сбербанк России в совершении обмана, а так же наглому требованию средств в отношении меня пенсионерки Е-ой Н. В.  Мною в 2008 году была открыта дебетовая карта в ПАО Сбербанк, некоторое время я пользовалась ей, но потом перестала.  В начале ноября 2024 г. мной была получена претензия от ПАО Сбербанк России. В которой, было выдвинуто требование о необходимости уплаты задолженности по кредиту в размере 167 787,44 за период с 2008 года аж по 2024 г.! Претензия была за подписью Начальника управления судебного и внесудебного взыскания РЦ ПЦП Урегулирование г. Воронеж, однако на конверте отправитель ПАО Сбербанк России г.Иркутск. Как пожилой человек я поняла, что это обман и обратилась в ПАО Сбербанк России. Однако на мой вопрос неоднократно переносились сроки ответа, вплоть до 15 января 2025 года!  В итоге по почте я получаю судебный приказ от мирового судьи о взыскании с меня 170 804 руб. 25 коп. за якобы пользование международной кредитной карты за период с 2012 года по 2024 г.! Предоставлять документы подтверждающее моё согласие о получении карты с моей подписью банк- не хочет, выписку с использованием Мной кредитного лимита так же отказывается. На лицо обман.  На основании выше изложенного прошу: 1.Произвести проверку в отношении ПАО Сбербанка , а так же анулирования начислений и пенни за тот продукт которым я не пользовалась не брала. 2.Прошу наказать виновных лиц кто поддельно выдал или использовал данную карту. 3.Прошу так же пояснить почему спустя 14 лет я узнаю о том что на меня был оформлен кредит неужели у банка не хватает ликвидности? Что он решил дурить простых граждан. Данная жалоба будет так же продублирована мною. Во все инстанции в том числе в администрацию Президента РФ.",Сбербанк,https://www.banki.ru/services/responses/bank/response/12138656,Москва,Кредитная карта
16036,2025-02-11 02:30:59,"Внимание! Вашему вниманию предоставляется ЗАШКВАР ГОДА! Есть у меня значит кредитка этого банка. Оплачива я всегда только коедитками разных банков, мне так удобнее по ряду причин Сегодня значит закрываю кредитку под ноль (лимит 300 000 р), а у меня болтается все равно просрочка 1 рубль. Думала глюк, подождала, но 1 рубль продолжает висеть. На всякий случай спросила в чате что это. И тут понеслась звезда по кочкам. Чтобы не растягивать - вот кратно. Банк увеличил мне лимит по кредитной карте на 1 рубль! Ну и что такого, спросите вы? Отвечу. Я этот рубль заметила случайно, а вот если бы не заметила и не оплатила бы в безлимитный срок - прилипла бы на ОХРЕНЕТЬ КАКОЙ %. Так как мой оборот несколько сотен рублей за этот срок. Да-да. Недоплатила рубль - % выставляются на всю сумму за беспроцентный срок. Да, они имеют право изменить лимит, но они ОБЯЗАНЫ уведомить мен об этом. Но уведомления этот банк не присылает, за то в смс фигачит рекламу без остановки! По этому поводу у нас был не один скандал. В общем - жду от них оф ответы и подаю заобман. В прошлый их развод еще хотела, но простила. Но теперь нет. Просто подумайте - по-тихому добавили 1 рубль, чтобы человек с большим оборотом этого не заметил! 1 рубль! Офигеть! У меня даже нет слов. И да - ваши операторы - самое низкое дно! Не в состоянии сложить слова в предложение, тупят, несут полнейшую дичь, а когда заходят в тупик - кидают трубку! ЛЮДИ - Контролируйте свои лимиты! Для идентификафии меня - моя заявка CR-14639021.",ВТБ,https://www.banki.ru/services/responses/bank/response/12138751,Санкт-Петербург,Кредитная карта
16021,2025-02-11 11:50:37,"Нашли какой то перерасчет по карте, открытой 15 лет назад и 1000 и 1 раз закрытой по их словам. Спам звонки с 8 утра с разных номеров, как коллекторы из 90-х. При этом перерасход -- 700(СЕМЬСОТ) рублей, не отображаюется нигде. При этом при открытии новой дебетовой карты и расчетного счета мне никакой информации о ранее открытой карте не предоставили. После разговора с представителем банка -- звонки продолжаются, несмотря на то что я согласен решить вопрос. На просьбу законную исключить спам атаки -- требуют личные данные, хотя сами говорят что знают, с чьего номера поступает звонок. Закрываю все продукты в этом ""банке"", лучше уж сбер.",ВТБ,https://www.banki.ru/services/responses/bank/response/12139183,Санкт-Петербург,Кредитная карта
16016,2025-02-11 13:41:09,"Здравствуйте. 27.01.2025 я приобрела на Яндекс маркете смартфон в рассрочку, именуемую Яндексом - сплит. Для оплаты сплита, оформленного сроком на 2 месяца, выбрана карта Альфа банка, так как сотрудничество Яндекса и данной кредитной организации предусматривает скидку на покупку. При этом при оформлении в Яндекс маркете указано, что при сроке сплита 2 месяца переплата (какая-либо плата) отсутствует. 05.02.2025 с карты Альфа банка произведен первый платеж на сумму 17.608 рублей в счет погашения сплита. В дальнейшем мною было обнаружено, что 07.02.2025 Альфа-банк списал комиссию за указаную оплату в размере 1428,87 рубля, так как платеж в системе прошел, как перевод. Фактически же мною в приложении Яндекс пэй производилась оплата сплита. Я обращалась с этим вопросом в Яндекс, поддержка ответила, что они не причем, что комиссия взята Альфа банком. Я понимаю, что в системе оплата определяется как перевод, по которому предусмотрена комиссия банка. Однако, полагаю, что Альфа банк, сотрудничая с Яндексом, должен был урегулировать эти технические моменты, чтобы перед клиентом ислючить эти ""скрытые"" комиссии, которые формируют негативную оценку деятельности Альфа банка. Банк на встречу не идет, пишут что все согласно тарифам. Но это покупка была в интернет магазине. Откуда обычный пользователь должен знать что покупка пойдет как перевод? Похоже на обман со скрытыми комиссиями. Судя по отзывам, я не одна пострадавшая от Альфа банка. В итоге ,сложилось негативное впечатление о банке. Доверие к данному банку пропало.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12139428,Санкт-Петербург,Кредитная карта
16009,2025-02-11 14:56:22,"....Изменили условия по крединой карте - дату начала беспроцентного периода, не уведомив об этом заранее. В контактном центре кроме фразы ""это уже давно"" внятного ответа у оператора не удалось получить. Очень странное отношение к клиентам. В дальнейшем вряд ли буду пользоваться услугами этого банка.",ВТБ,https://www.banki.ru/services/responses/bank/response/12139585,Санкт-Петербург,Кредитная карта
16008,2025-02-11 15:17:40,"Добрый день! Более 5 лет являюсь зарплатным клиентом альфа банка, кроме этого перевел все свои кредиты в альфа банк, регулярно плачу данные кредиты, пользуюсь продуктами банка, также в ближайшее время хотел открыть вклад в банке.   Но вчерашняя ситуация полностью отбила желание пользоваться услугами банка.  Год назад заказал кредитную карту 0-365 и оплатил ей покупку (200 тыс. руб.), весь год исправно закидывал на нее деньги, заходил в приложение 02.02.2025, задолженность оставалась 8900 руб., решил, что немного позже в полном обьеме погашу данную задолженность. Вчера 10.02.2025 зашел в банк и обнаружил, что у меня задолженность уже 62494,78 руб. При этом никаких оповещений (ни пуш уведомления, ни смс уведомление, ни уведомления в банк клиенте) не было. Хотя по потребительскому кредиту регулярно поступают уведомления и смс и пуш.  Начал звонить в банк, меня 4 раза переключали на разных менеджеров и не могли мне пояснить по данному вопросу ничего. Хочу напомнить, что являюсь зарплатным клиентом. Проценты мне начислили не на остаток по кредиту 8900р, а на всю сумму покупки, которая была год назад (200 тыс. руб.). А что - разве так можно было?! Далее через банк клиент-отправил обращение, чтобы сделали перерасчет, сегодня пртшел ответ - отказ.   Резюмируя - никому не советую пользоваться услугами этого ужасного банка, если даже к зарплатным клиентам такое ужасное отношение. Сегодня - же пойду в бухгалтерию - переводить зп в другой банк и полностью перестану пользоваться данным банком!!!  Прошу снизить начисленные проценты, в соответствии со статьей 333 ГК РФ.  Прошу снизить начисленные проценты, в соответствии со статьей 333 ГК РФ.  Обращаю Ваше внимание, что на основании Информационного письмо Банка России от 8 июля 2021 г. № ИН-06-59/48 ""Об особенностях начисления кредиторами неустойки (штрафа, пени) за неисполнение или ненадлежащее исполнение заемщиком обязательств по возврату потребительского кредита (займа) и (или) уплате процентов на сумму потребительского кредита (займа)""Одновременно частью 21 статьи 5 Закона N 353-ФЗ и Указание Банка России от 23.04.2014 N 3240-У ""О табличной форме индивидуальных условий договора потребительского кредита (займа)"", установлено ограничение размера неустойки (штрафа, пени) за неисполнение или ненадлежащее исполнение заемщиком обязательств по возврату потребительского кредита (займа) и (или) уплате процентов на сумму потребительского кредита (займа) (далее - обязательства).  Размер неустойки (штрафа, пени) должен быть не более 20% годовых/365 (366) дней или 0,1% за каждый день просрочки платежа (в зависимости от того, начисляются ли по условиям договора потребительского кредита (займа) на сумму потребительского кредита (займа) проценты за соответствующий период нарушения обязательств).",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12139629,Москва,Кредитная карта
15997,2025-02-11 17:29:18,"Понадобилось увеличить кредитный лимит по карте. Обычная история, когда не хватает лимита в беспроцентном периоде. В приложении подал заявку, все заполнил - приходит СМС ""вам одобрено увеличение кредитного лимита по карте ****. Для подтверждения обратитесь в отделение банка"". Это полная цитата. Никаких слов про ""предварительно одобрено"" и т.п. - нет.   Ну ок, прихожу в банк. ""Привилегия"", на минуточку. Менеджер - ""я вашу заявку не вижу (!!), давайте оформим новую"". Удивляюсь - ну ок. Он заводит все то же самое - тут же приходит отказ.   Менеджер говорит ""зато вам одобрен кредит бла бла бла"". Уважаемые, я не за этим пришел тратить время. СМС процитирована выше. Вы обманули меня чтобы завлечь к менеджеру который будет кредит рекламировать???? Цена моего времени это немало.   И по словам менеджера я третий за два дня с таким же враньем от банка.   Менеджер составил обращение в банк - пришел ответ-отписка, которую обычно присылают в случае отказа в кредите или в увеличении лимита. Спасибо, ВТБ, но вы - см. смс - УЖЕ ОДОБРИЛИ по вашим словам увеличение лимита. А раз менеджер ""заявку не видел"" - значит ничего и не одобряли, просто врали в СМС, так?  При таком отношении к клиентам видимо надо расставаться. Жаль, условия декларируются неплохие. Но вытирать ноги так об клиентов - это видимо уникальная история.   Да, и еще. Наверное совпадение)), но тут может и не ВТБ, а какое-то из БКИ дурит. Хотя с другими банками такого не замечал. В день обращения в банк за увеличением лимита - сразу куча спам-звонков и смс от левых ""микрофинансовых"" и подобных контор, ну и понятно с предложениями ""мы вам сейчас поможем списать все долги"" ))))). Так что будьте готовы, если обращаетесь.",ВТБ,https://www.banki.ru/services/responses/bank/response/12139873,Санкт-Петербург,Кредитная карта
15988,2025-02-11 20:39:55,"Добрый день. Возмутила ситуация с уменьшением кредитного лимита по карте с льготным периодом на 100 дней практически до 0. 29.01.25 обнаруживаю, что лимит уменьшили в 5 раз. Через несколько дней я погасил полностью существующую задолженность по карте в рамках льготного периода и начал снова ей расплачиваться. 07.02.25 опять обнаруживаю уменьшение лимита, но уже практически в 20 раз. Я постоянно пользуюсь данной картой, являюсь пользователем её с 2013 года, а тут банк сам отказывается от клиента и даже не предупредил, что будет уменьшение лимитов. Кредитных долгов не имею. В офисе на Бабушкинской сказали, что помочь не могут. Решить проблему даже не пытались, усилий приложить и помочь желания и действий принято не было. Может заявление какой написать надо было или поговорить с кем-нибудь. Сказали решить не могут и всё. Не приятно в общем. Хотелось бы лимит восстановить какой был до 07.02.25 - меня устроит.",Альфа-Банк,https://www.banki.ru/services/responses/bank/response/12140177,Москва,Кредитная карта
15978,2025-02-12 03:46:18,"Я оформил дебетовую карту ВТБ по специальному предложению, но уже более двух месяцев не могу получить обещанный сертификат на 2000 рублей. Выполнил все условия: перешёл по указанной ссылке, получил карту, осуществил покупку. После чего сертификат должен был прийти в течение 60 дней. Но, видимо, для ВТБ это просто пустые обещания! Неоднократно обращался в службу поддержки, но там не могут помочь и только разводят руками. В банке тоже не могут решить проблему. А организация, на которую ЗАСТАВЛЯЮТ писать в поддержке - просто игнорирует неоднократные запросы уже больше трёх недель! На самом деле очень разочарован и расстроен. Ведь банк вместо того, чтобы выяснять отношения с ноунейм партнером, прикрывают их, а клиентов отправляет далеко. Буквально) Из-за такой гадкой ситуации я вынужден закрыть счёт и карту. Не стоит доверять акциям ВТБ, если они не собираются выполнять свои обязательства и помогать клиентам. Призываю всех быть осторожными и не пользоваться услугами этого банка. Лучше выбрать более надёжную и ответственную организацию, которая ценит своих клиентов и не обманывает их. Дополнение для ВТБ: если вам нечем ответить народу, кроме как: ""пишите на почту партнёрам"" и ""сорри, тут не наши вообще проблемы"", то даже не оставляйте комментарии. Решайте проблему, а не отдувайтесь вот так. < Всем бобра  (кроме вышестоящих лиц в ВТБ)",ВТБ,https://www.banki.ru/services/responses/bank/response/12140500,Москва,Кредитная карта
15970,2025-02-12 08:27:41,"По совету сына оформила карту через приложение банка. Сначала в приложении этой карты не было видно. По обращению на горячую линию сказали, чтр карта есть и ее необходимо получить в офисе и тогда она появится на личной странице. В офисе, просидев 2 часа, вылали карту и как обещали она прявилась в приложении. Этим банком я не пользуюсь и поэтому в приложение я не заходила месяца 3. Тут решила поискать выгодную кредитную карту с выгодными условиями. Оказалось у ВТБ вполне подходящие. Зашла в приложение( почему-то с большим трудом, все время запрашивал временный пароль), оставила заявку, пришло одобрение с извещением что карту можно открыть и получить опять только в офисе. Там, как оказалось, мои данные почему-то задвоились, и 2 с лишнем часа мне исправляли мою страницу. Столько бумаг наверно и при оформлении ипотеки не подписывают. Хорошо, исправили. Дошло дело до получения карты и тут оказывается что даже на минимальную сумму необходимо иметь с собой справку 2- НДФЛ. Хотя на сайте прописано, что она потребуется при получении суммы от 450 т. В итоге ушла без ничего. Но самое интересное, что после ""редактирования"" моей странице, я в нее войти не могу. Опять идти на 3 часа в офис придётся. Вывод- если скучно и не чем в жизни заняться, то заведите себе любую карту ВТБ)))",ВТБ,https://www.banki.ru/services/responses/bank/response/12140607,Москва,Кредитная карта
